Source Language,Source ISO Code,Target Language,Target ISO Code,Text Type,Text,Trial,HF Translated Text,HF Translation Time (s),Gemini Translated Text,Gemini Translation Time (s)
German,de,Arabic,ar,word,Peace,4,-إلى اللقاء. -إلى اللقاء.,0.2980468273162842,سلام,0.7781896591186523
German,de,Arabic,ar,word,Peace,5,-إلى اللقاء. -إلى اللقاء.,0.310636043548584,سلام,0.8077731132507324
German,de,Arabic,ar,word,Dream,1,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,10.59657096862793,حلم,0.800929069519043
German,de,Arabic,ar,word,Dream,2,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,11.082030057907104,حلم,0.8690359592437744
German,de,Arabic,ar,word,Dream,3,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,12.16153073310852,حلم,0.8512933254241943
German,de,Arabic,ar,word,Dream,4,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,12.211543798446655,حلم,0.7709381580352783
German,de,Arabic,ar,word,Dream,5,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,13.053229808807373,حلم,0.7999837398529053
German,de,Arabic,ar,word,Sky,1,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,7.748669862747192,السماء,0.7612550258636475
German,de,Arabic,ar,word,Sky,2,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,7.769053936004639,السماء,0.7412998676300049
German,de,Arabic,ar,word,Sky,3,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,7.658644199371338,السماء,0.8712420463562012
German,de,Arabic,ar,word,Sky,4,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,7.3649022579193115,السماء,0.7606961727142334
German,de,Arabic,ar,word,Sky,5,-لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا، لا,7.350924968719482,السماء,0.8412127494812012
German,de,Arabic,ar,sentence,This is a test sentence.,1,-حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً,6.7489259243011475,هذه جملة اختبار.,0.8261067867279053
German,de,Arabic,ar,sentence,This is a test sentence.,2,-حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً,6.654320955276489,هذه جملة اختبار.,0.8209228515625
German,de,Arabic,ar,sentence,This is a test sentence.,3,-حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً,6.8354082107543945,هذه جملة اختبار.,0.8446500301361084
German,de,Arabic,ar,sentence,This is a test sentence.,4,-حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً,6.646915912628174,هذه جملة اختبار.,0.827272891998291
German,de,Arabic,ar,sentence,This is a test sentence.,5,-حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً,6.640136957168579,هذه جملة اختبار.,0.8355147838592529
German,de,Arabic,ar,sentence,How are you doing today?,1,هل أنتِ على ما يرام؟,0.2781200408935547,كيف حالك اليوم؟,0.7147910594940186
German,de,Arabic,ar,sentence,How are you doing today?,2,هل أنتِ على ما يرام؟,0.27936506271362305,كيف حالك اليوم؟,0.6911332607269287
German,de,Arabic,ar,sentence,How are you doing today?,3,هل أنتِ على ما يرام؟,0.32512712478637695,كيف حالك اليوم؟,0.882692813873291
German,de,Arabic,ar,sentence,How are you doing today?,4,هل أنتِ على ما يرام؟,0.3000612258911133,كيف حالك اليوم؟,0.8295187950134277
German,de,Arabic,ar,sentence,How are you doing today?,5,هل أنتِ على ما يرام؟,0.30858492851257324,كيف حالك اليوم؟,0.7101702690124512
German,de,Arabic,ar,sentence,The weather is great.,1,-إنّ (ويذر) جريء.,0.4497709274291992,الطقس رائع.,0.658829927444458
German,de,Arabic,ar,sentence,The weather is great.,2,-إنّ (ويذر) جريء.,0.41185998916625977,الطقس رائع.,0.7304341793060303
German,de,Arabic,ar,sentence,The weather is great.,3,-إنّ (ويذر) جريء.,0.3780171871185303,الطقس رائع.,0.7492852210998535
German,de,Arabic,ar,sentence,The weather is great.,4,-إنّ (ويذر) جريء.,0.3595750331878662,الطقس رائع.,0.6973288059234619
German,de,Arabic,ar,sentence,The weather is great.,5,-إنّ (ويذر) جريء.,0.36374878883361816,الطقس رائع.,0.6695380210876465
German,de,Arabic,ar,sentence,I love learning new languages.,1,أَحْبُّ النِهَايَة الجديدةَ.,0.5940468311309814,أحب تعلم لغات جديدة.,0.8967480659484863
German,de,Arabic,ar,sentence,I love learning new languages.,2,أَحْبُّ النِهَايَة الجديدةَ.,0.5844700336456299,أحب تعلم لغات جديدة.,0.9501388072967529
German,de,Arabic,ar,sentence,I love learning new languages.,3,أَحْبُّ النِهَايَة الجديدةَ.,0.5756888389587402,أحب تعلم لغات جديدة.,0.754915714263916
German,de,Arabic,ar,sentence,I love learning new languages.,4,أَحْبُّ النِهَايَة الجديدةَ.,0.6832520961761475,أنا أحب تعلم لغات جديدة.,0.8034470081329346
German,de,Arabic,ar,sentence,I love learning new languages.,5,أَحْبُّ النِهَايَة الجديدةَ.,0.5552749633789062,أحب تعلم لغات جديدة,0.7790582180023193
German,de,Arabic,ar,sentence,Artificial Intelligence is fascinating.,1,-الذكاء الإصطناعي أمرٌ فذّ.,0.45958805084228516,الذكاء الاصطناعي رائع.,0.8552098274230957
German,de,Arabic,ar,sentence,Artificial Intelligence is fascinating.,2,-الذكاء الإصطناعي أمرٌ فذّ.,0.42501187324523926,الذكاء الاصطناعي رائع.,0.8439300060272217
German,de,Arabic,ar,sentence,Artificial Intelligence is fascinating.,3,-الذكاء الإصطناعي أمرٌ فذّ.,0.4283452033996582,الذكاء الاصطناعي جذاب.,0.8194451332092285
German,de,Arabic,ar,sentence,Artificial Intelligence is fascinating.,4,-الذكاء الإصطناعي أمرٌ فذّ.,0.4754061698913574,الذكاء الاصطناعي مثير للاهتمام.,0.8706231117248535
German,de,Arabic,ar,sentence,Artificial Intelligence is fascinating.,5,-الذكاء الإصطناعي أمرٌ فذّ.,0.4125680923461914,الذكاء الاصطناعي جذاب للغاية.,0.9035952091217041
German,de,Arabic,ar,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,1,حسناً، هذا صحيح، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً.,6.918439865112305,هذه فقرة اختبار تحتوي على جمل متعددة. يجب أن تساعدنا على فهم كيفية اختلاف أوقات الترجمة مع طول النص.,1.02113676071167
German,de,Arabic,ar,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,2,حسناً، هذا صحيح، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً.,7.847636938095093,هذه فقرة اختبار تحتوي على جمل متعددة.  يجب أن تساعدنا في فهم كيفية اختلاف أوقات الترجمة مع طول النص.,1.0565588474273682
German,de,Arabic,ar,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,3,حسناً، هذا صحيح، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً.,7.00334095954895,هذه فقرة اختبار تحتوي على جمل متعددة. يجب أن تساعدنا على فهم كيفية اختلاف أوقات الترجمة مع طول النص.,1.1819779872894287
German,de,Arabic,ar,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,4,حسناً، هذا صحيح، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً.,6.912305116653442,هذه فقرة اختبارية تحتوي على جمل متعددة. يجب أن تساعدنا على فهم كيفية اختلاف أوقات الترجمة مع طول النص.,1.0718629360198975
German,de,Arabic,ar,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,5,حسناً، هذا صحيح، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً، حسناً.,6.855087757110596,هذه فقرة اختبارية تحتوي على جمل متعددة. يجب أن تساعدنا في فهم كيفية اختلاف أوقات الترجمة مع طول النص.,1.1889848709106445
German,de,Arabic,ar,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",1,"""هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هي",25.325955152511597,هنا مثال آخر على فقرة.  تتضمن العديد من التفاصيل حول موضوع محدد،  ما يختلف صعوبة الترجمة.,1.4890570640563965
German,de,Arabic,ar,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",2,"""هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هي",26.253123998641968,ها هو مثال آخر لفقرة. فهو يتضمن العديد من التفاصيل حول موضوع معين، مما يختلف تعقيد الترجمة.,1.0916211605072021
German,de,Arabic,ar,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",3,"""هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هي",27.326169967651367,هنا مثال آخر على فقرة. تتضمن العديد من التفاصيل حول موضوع معين، مما يختلف تعقيد الترجمة.,1.0685546398162842
German,de,Arabic,ar,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",4,"""هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هي",29.948267936706543,ها هو مثال آخر لفقرة. تتضمن العديد من التفاصيل حول موضوع معين ، مما يختلف تعقيد الترجمة.,1.1730358600616455
German,de,Arabic,ar,paragraph,"Here is another example of a paragraph. It includes several details about a specific topic, which varies the complexity of the translation.",5,"""هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا بنا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هيّا، هي",28.727638006210327,ها هي مثال آخر على فقرة. تتضمن العديد من التفاصيل حول موضوع معين، مما يختلف تعقيد الترجمة.,1.1672730445861816
German,de,Arabic,ar,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,1,"""الفيلم ""الإنجليزي"" في ""إنجليش أبجدياً",0.829758882522583,الثعلب البني السريع يقفز فوق الكلب الكسول. هذه الجملة تحتوي على جميع حروف الأبجدية الإنجليزية.,1.2056729793548584
German,de,Arabic,ar,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,2,"""الفيلم ""الإنجليزي"" في ""إنجليش أبجدياً",0.7300951480865479,الثعلب البني السريع يقفز فوق الكلب الكسول. هذه الجملة تحتوي على كل حرف في الأبجدية الإنجليزية.,1.0761711597442627
German,de,Arabic,ar,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,3,"""الفيلم ""الإنجليزي"" في ""إنجليش أبجدياً",0.7786121368408203,الثعلب البني السريع يقفز فوق الكلب الكسول. هذه الجملة تحتوي على جميع حروف الأبجدية الإنجليزية.,0.9698431491851807
German,de,Arabic,ar,paragraph,The quick brown fox jumps over the lazy dog. This sentence contains every letter in the English alphabet.,4,"""الفيلم ""الإنجليزي"" في ""إنجليش أبجدياً",0.7155749797821045,الثعلب البني السريع يقفز فوق الكلب الكسول. هذه الجملة تحتوي على جميع حروف الأبجدية الإنجليزية.,0.9328098297119141
